ID,datetime,passengers-in,passengers-out,station
2201772,2020/9/13 9:30,25,23,2s
2013275,2020/9/13 9:30,59,43,2t
1455821,2020/9/13 9:30,223,182,2u
2187071,2020/9/13 9:30,48,29,2v
2155546,2020/9/13 9:30,37,18,2w
1531537,2020/9/13 9:30,54,34,2x
1328252,2020/9/13 9:45,102,64,1a
1296073,2020/9/13 9:45,40,26,1b
1549150,2020/9/13 9:45,56,45,1c
2059934,2020/9/13 9:45,55,42,1d
1531919,2020/9/13 9:45,62,61,1e
1699592,2020/9/13 9:45,75,69,1f
1876157,2020/9/13 9:45,38,50,1g
1974413,2020/9/13 9:45,12,21,1h
1322264,2020/9/13 9:45,29,53,1i
1438305,2020/9/13 9:45,28,23,1j
1803375,2020/9/13 9:45,30,28,1k
2102157,2020/9/13 9:45,10,24,1l
1698128,2020/9/13 9:45,31,108,1m
1019474,2020/9/13 9:45,19,72,1n
2163045,2020/9/13 9:45,25,156,1o
1503669,2020/9/13 9:45,26,89,1p
2473356,2020/9/13 9:45,25,31,1q
2108894,2020/9/13 9:45,16,39,1r
1244128,2020/9/13 9:45,19,61,1s
1487851,2020/9/13 9:45,35,73,1t
2029403,2020/9/13 9:45,43,17,2a
1929054,2020/9/13 9:45,49,69,2b
1672398,2020/9/13 9:45,26,28,2c
1542221,2020/9/13 9:45,23,38,2d
2382437,2020/9/13 9:45,36,49,2e
2524304,2020/9/13 9:45,25,111,2f
2494999,2020/9/13 9:45,21,52,2g
2170918,2020/9/13 9:45,36,68,2h
2364357,2020/9/13 9:45,47,53,2i
1666386,2020/9/13 9:45,35,51,2j
1653893,2020/9/13 9:45,25,122,2k
1956571,2020/9/13 9:45,22,47,2l
1557882,2020/9/13 9:45,28,29,2m
1249637,2020/9/13 9:45,22,25,2n
1851537,2020/9/13 9:45,25,32,2o
1949493,2020/9/13 9:45,18,41,2p
1145982,2020/9/13 9:45,16,100,2q
1145948,2020/9/13 9:45,19,30,2r
1230838,2020/9/13 9:45,26,29,2s
1528298,2020/9/13 9:45,55,41,2t
1832517,2020/9/13 9:45,211,188,2u
1687776,2020/9/13 9:45,39,23,2v
2001238,2020/9/13 9:45,41,19,2w
1758422,2020/9/13 9:45,48,34,2x
1735445,2020/9/13 10:00,104,67,1a
2502753,2020/9/13 10:00,48,30,1b
1415709,2020/9/13 10:00,51,42,1c
1431890,2020/9/13 10:00,58,37,1d
2263289,2020/9/13 10:00,59,53,1e
1612038,2020/9/13 10:00,81,85,1f
2488393,2020/9/13 10:00,32,44,1g
1576907,2020/9/13 10:00,10,20,1h
2486567,2020/9/13 10:00,48,56,1i
2513032,2020/9/13 10:00,26,27,1j
2439404,2020/9/13 10:00,29,38,1k
1347801,2020/9/13 10:00,19,26,1l
1478997,2020/9/13 10:00,28,118,1m
1269900,2020/9/13 10:00,16,79,1n
1519093,2020/9/13 10:00,29,153,1o
1746948,2020/9/13 10:00,26,102,1p
2308695,2020/9/13 10:00,17,32,1q
2373569,2020/9/13 10:00,19,30,1r
1641638,2020/9/13 10:00,24,48,1s
1451854,2020/9/13 10:00,40,67,1t
1809255,2020/9/13 10:00,36,20,2a
1338167,2020/9/13 10:00,41,92,2b
1952351,2020/9/13 10:00,31,30,2c
1362829,2020/9/13 10:00,18,43,2d
1047440,2020/9/13 10:00,39,49,2e
2485068,2020/9/13 10:00,30,106,2f
2166978,2020/9/13 10:00,21,43,2g
1697690,2020/9/13 10:00,33,60,2h
2042691,2020/9/13 10:00,55,41,2i
2067507,2020/9/13 10:00,26,44,2j
2443498,2020/9/13 10:00,21,152,2k
2505836,2020/9/13 10:00,20,58,2l
1543968,2020/9/13 10:00,31,27,2m
1863905,2020/9/13 10:00,21,25,2n
1018824,2020/9/13 10:00,25,37,2o
2539738,2020/9/13 10:00,17,40,2p
1642279,2020/9/13 10:00,16,111,2q
2064316,2020/9/13 10:00,19,27,2r
1242627,2020/9/13 10:00,28,22,2s
1083577,2020/9/13 10:00,52,50,2t
1151369,2020/9/13 10:00,183,165,2u
2282682,2020/9/13 10:00,37,24,2v
2100600,2020/9/13 10:00,36,27,2w
1431486,2020/9/13 10:00,44,34,2x
2317353,2020/9/13 10:15,91,66,1a
2150491,2020/9/13 10:15,48,31,1b
1287327,2020/9/13 10:15,52,56,1c
2317559,2020/9/13 10:15,56,38,1d
2347440,2020/9/13 10:15,57,51,1e
1649825,2020/9/13 10:15,97,76,1f
1512751,2020/9/13 10:15,36,38,1g
1675337,2020/9/13 10:15,14,17,1h
1696713,2020/9/13 10:15,45,53,1i
2185247,2020/9/13 10:15,24,28,1j
2455093,2020/9/13 10:15,30,36,1k
2425083,2020/9/13 10:15,12,20,1l
1613980,2020/9/13 10:15,24,61,1m
1859097,2020/9/13 10:15,14,74,1n
2103767,2020/9/13 10:15,46,70,1o
1683675,2020/9/13 10:15,40,94,1p
2304210,2020/9/13 10:15,21,25,1q
1638862,2020/9/13 10:15,20,24,1r
1490640,2020/9/13 10:15,25,41,1s
1013958,2020/9/13 10:15,45,63,1t
2258144,2020/9/13 10:15,39,16,2a
1437105,2020/9/13 10:15,44,76,2b
1693909,2020/9/13 10:15,34,28,2c
1270223,2020/9/13 10:15,17,46,2d
2004109,2020/9/13 10:15,37,52,2e
1931388,2020/9/13 10:15,31,84,2f
1213090,2020/9/13 10:15,20,46,2g
1699050,2020/9/13 10:15,32,56,2h
2013750,2020/9/13 10:15,49,52,2i
2063148,2020/9/13 10:15,28,50,2j
2023026,2020/9/13 10:15,31,141,2k
1181381,2020/9/13 10:15,26,39,2l
1618602,2020/9/13 10:15,21,24,2m
2508747,2020/9/13 10:15,22,19,2n
1367983,2020/9/13 10:15,34,39,2o
2375829,2020/9/13 10:15,25,44,2p
2198587,2020/9/13 10:15,18,114,2q
1400577,2020/9/13 10:15,16,25,2r
1385597,2020/9/13 10:15,32,25,2s
2006315,2020/9/13 10:15,51,42,2t
1381141,2020/9/13 10:15,190,141,2u
1320928,2020/9/13 10:15,32,27,2v
2551244,2020/9/13 10:15,30,17,2w
2244040,2020/9/13 10:15,40,41,2x
1362117,2020/9/13 10:30,83,71,1a
1275343,2020/9/13 10:30,39,28,1b
2228074,2020/9/13 10:30,52,45,1c
1919235,2020/9/13 10:30,49,40,1d
1251028,2020/9/13 10:30,64,53,1e
2117905,2020/9/13 10:30,75,75,1f
2212288,2020/9/13 10:30,40,32,1g
2264749,2020/9/13 10:30,15,23,1h
1276501,2020/9/13 10:30,35,60,1i
2157023,2020/9/13 10:30,35,26,1j
2327866,2020/9/13 10:30,29,35,1k
2092693,2020/9/13 10:30,11,20,1l
2283177,2020/9/13 10:30,24,154,1m
1728217,2020/9/13 10:30,23,64,1n
2420234,2020/9/13 10:30,49,140,1o
2423626,2020/9/13 10:30,40,103,1p
1824605,2020/9/13 10:30,28,20,1q
1325168,2020/9/13 10:30,18,19,1r
2320878,2020/9/13 10:30,22,37,1s
1601696,2020/9/13 10:30,44,54,1t
1177112,2020/9/13 10:30,33,19,2a
1192399,2020/9/13 10:30,45,92,2b
2029128,2020/9/13 10:30,29,35,2c
1737499,2020/9/13 10:30,28,43,2d
2176257,2020/9/13 10:30,33,52,2e
2382335,2020/9/13 10:30,29,77,2f
2450792,2020/9/13 10:30,25,41,2g
2267931,2020/9/13 10:30,42,57,2h
2378547,2020/9/13 10:30,54,40,2i
1347734,2020/9/13 10:30,22,43,2j
2112833,2020/9/13 10:30,35,132,2k
1338499,2020/9/13 10:30,24,51,2l
1792618,2020/9/13 10:30,21,29,2m
1217993,2020/9/13 10:30,23,29,2n
1395441,2020/9/13 10:30,26,35,2o
1601235,2020/9/13 10:30,21,36,2p
1032767,2020/9/13 10:30,24,128,2q
1933288,2020/9/13 10:30,18,16,2r
2284561,2020/9/13 10:30,29,26,2s
1944743,2020/9/13 10:30,46,42,2t
1565735,2020/9/13 10:30,184,150,2u
2179730,2020/9/13 10:30,34,33,2v
1822742,2020/9/13 10:30,30,20,2w
2446180,2020/9/13 10:30,37,34,2x
2349904,2020/9/13 10:45,77,59,1a
2080399,2020/9/13 10:45,40,28,1b
2363023,2020/9/13 10:45,46,41,1c
2125254,2020/9/13 10:45,54,41,1d
2061401,2020/9/13 10:45,55,54,1e
1293817,2020/9/13 10:45,77,83,1f
1941887,2020/9/13 10:45,32,40,1g
1748691,2020/9/13 10:45,12,19,1h
1611851,2020/9/13 10:45,39,38,1i
1872953,2020/9/13 10:45,17,24,1j
2485276,2020/9/13 10:45,32,35,1k
1552000,2020/9/13 10:45,13,17,1l
1745293,2020/9/13 10:45,33,150,1m
1082453,2020/9/13 10:45,24,55,1n
2477933,2020/9/13 10:45,62,150,1o
2521371,2020/9/13 10:45,39,111,1p
2457487,2020/9/13 10:45,26,27,1q
1887938,2020/9/13 10:45,17,22,1r
2324151,2020/9/13 10:45,26,40,1s
2323800,2020/9/13 10:45,46,50,1t
2276720,2020/9/13 10:45,30,17,2a
2063019,2020/9/13 10:45,42,79,2b
1449734,2020/9/13 10:45,26,26,2c
1125648,2020/9/13 10:45,20,39,2d
2311848,2020/9/13 10:45,41,48,2e
1219576,2020/9/13 10:45,28,67,2f
2095075,2020/9/13 10:45,27,47,2g
1325296,2020/9/13 10:45,31,48,2h
1183823,2020/9/13 10:45,46,39,2i
2244085,2020/9/13 10:45,28,41,2j
1444708,2020/9/13 10:45,32,155,2k
2141956,2020/9/13 10:45,26,41,2l
1260177,2020/9/13 10:45,21,23,2m
1173836,2020/9/13 10:45,20,20,2n
2212457,2020/9/13 10:45,25,28,2o
1608503,2020/9/13 10:45,19,42,2p
2465959,2020/9/13 10:45,29,142,2q
1725084,2020/9/13 10:45,23,19,2r
1181167,2020/9/13 10:45,19,20,2s
1434059,2020/9/13 10:45,48,44,2t
1416584,2020/9/13 10:45,118,150,2u
1424155,2020/9/13 10:45,33,24,2v
2281244,2020/9/13 10:45,25,24,2w
2103769,2020/9/13 10:45,53,36,2x
1487237,2020/9/13 11:00,82,66,1a
2193886,2020/9/13 11:00,37,29,1b
2264593,2020/9/13 11:00,45,39,1c
1733032,2020/9/13 11:00,47,39,1d
1246763,2020/9/13 11:00,50,49,1e
1560036,2020/9/13 11:00,76,85,1f
1375135,2020/9/13 11:00,32,31,1g
1344098,2020/9/13 11:00,13,18,1h
2532973,2020/9/13 11:00,37,43,1i
2471831,2020/9/13 11:00,21,26,1j
1366628,2020/9/13 11:00,33,32,1k
2376040,2020/9/13 11:00,15,19,1l
2038241,2020/9/13 11:00,37,185,1m
1541850,2020/9/13 11:00,26,45,1n
1242394,2020/9/13 11:00,69,121,1o
1461487,2020/9/13 11:00,42,120,1p
1167320,2020/9/13 11:00,19,25,1q
1747580,2020/9/13 11:00,18,18,1r
2424209,2020/9/13 11:00,24,42,1s
1746567,2020/9/13 11:00,50,53,1t
2329166,2020/9/13 11:00,26,19,2a
1664309,2020/9/13 11:00,50,76,2b
2224360,2020/9/13 11:00,30,25,2c
2483076,2020/9/13 11:00,24,37,2d
2424064,2020/9/13 11:00,48,55,2e
1224168,2020/9/13 11:00,31,63,2f
2207448,2020/9/13 11:00,28,39,2g
1267673,2020/9/13 11:00,36,57,2h
1280127,2020/9/13 11:00,48,35,2i
1252605,2020/9/13 11:00,31,37,2j
1847044,2020/9/13 11:00,31,139,2k
1119324,2020/9/13 11:00,26,41,2l
1269533,2020/9/13 11:00,30,27,2m
2473329,2020/9/13 11:00,17,24,2n
1445930,2020/9/13 11:00,24,28,2o
1617738,2020/9/13 11:00,27,35,2p
1114166,2020/9/13 11:00,24,142,2q
1623630,2020/9/13 11:00,20,17,2r
1323910,2020/9/13 11:00,20,22,2s
1257028,2020/9/13 11:00,49,41,2t
2208283,2020/9/13 11:00,101,140,2u
2106987,2020/9/13 11:00,32,25,2v
1264366,2020/9/13 11:00,26,17,2w
2010675,2020/9/13 11:00,43,30,2x
1699235,2020/9/13 11:15,72,57,1a
1224898,2020/9/13 11:15,34,26,1b
2337666,2020/9/13 11:15,42,41,1c
1784028,2020/9/13 11:15,47,43,1d
2076428,2020/9/13 11:15,54,45,1e
1878088,2020/9/13 11:15,64,71,1f
2412513,2020/9/13 11:15,30,39,1g
2513767,2020/9/13 11:15,18,12,1h
2432590,2020/9/13 11:15,42,36,1i
2519967,2020/9/13 11:15,22,29,1j
1537878,2020/9/13 11:15,28,29,1k
1703060,2020/9/13 11:15,18,16,1l
1752248,2020/9/13 11:15,36,173,1m
2383602,2020/9/13 11:15,25,38,1n
2441389,2020/9/13 11:15,77,112,1o
2220421,2020/9/13 11:15,42,113,1p
2170803,2020/9/13 11:15,8,23,1q
1383423,2020/9/13 11:15,17,19,1r
2395314,2020/9/13 11:15,26,32,1s
1874476,2020/9/13 11:15,52,52,1t
2506607,2020/9/13 11:15,31,17,2a
1415166,2020/9/13 11:15,46,76,2b
2520925,2020/9/13 11:15,25,32,2c
2082347,2020/9/13 11:15,21,43,2d
1851669,2020/9/13 11:15,41,42,2e
1835583,2020/9/13 11:15,31,59,2f
1404325,2020/9/13 11:15,26,53,2g
1612781,2020/9/13 11:15,39,44,2h
2033470,2020/9/13 11:15,51,44,2i
2356822,2020/9/13 11:15,38,33,2j
2247239,2020/9/13 11:15,37,116,2k
1792456,2020/9/13 11:15,22,40,2l
2310801,2020/9/13 11:15,28,23,2m
2005630,2020/9/13 11:15,22,18,2n
1423497,2020/9/13 11:15,22,28,2o
1472620,2020/9/13 11:15,17,45,2p
1735796,2020/9/13 11:15,33,144,2q
1901788,2020/9/13 11:15,15,17,2r
1353902,2020/9/13 11:15,28,19,2s
2359252,2020/9/13 11:15,48,38,2t
1800937,2020/9/13 11:15,173,146,2u
1755268,2020/9/13 11:15,32,28,2v
1751899,2020/9/13 11:15,26,19,2w
1002478,2020/9/13 11:15,42,35,2x
1825720,2020/9/13 11:30,60,53,1a
1165058,2020/9/13 11:30,33,25,1b
1786187,2020/9/13 11:30,37,45,1c
2087525,2020/9/13 11:30,43,41,1d
1446864,2020/9/13 11:30,48,54,1e
2311078,2020/9/13 11:30,72,75,1f
1121663,2020/9/13 11:30,27,42,1g
2218845,2020/9/13 11:30,16,15,1h
1969876,2020/9/13 11:30,37,34,1i
1686843,2020/9/13 11:30,23,20,1j
1685664,2020/9/13 11:30,29,35,1k
2025024,2020/9/13 11:30,16,12,1l
2145975,2020/9/13 11:30,53,182,1m
1139223,2020/9/13 11:30,31,35,1n
2121503,2020/9/13 11:30,87,99,1o
2145046,2020/9/13 11:30,40,118,1p
1248361,2020/9/13 11:30,24,22,1q
1267976,2020/9/13 11:30,26,23,1r
2409126,2020/9/13 11:30,25,33,1s
1147445,2020/9/13 11:30,55,47,1t
1862870,2020/9/13 11:30,32,20,2a
1087380,2020/9/13 11:30,53,72,2b
2534245,2020/9/13 11:30,35,27,2c
1704767,2020/9/13 11:30,34,32,2d
1304481,2020/9/13 11:30,47,42,2e
1449763,2020/9/13 11:30,32,62,2f
1895453,2020/9/13 11:30,24,45,2g
1298056,2020/9/13 11:30,34,54,2h
1877732,2020/9/13 11:30,45,42,2i
2216370,2020/9/13 11:30,49,30,2j
1114879,2020/9/13 11:30,41,120,2k
2511436,2020/9/13 11:30,28,44,2l
1165315,2020/9/13 11:30,18,19,2m
2189334,2020/9/13 11:30,25,29,2n
1929560,2020/9/13 11:30,24,23,2o
1117900,2020/9/13 11:30,17,44,2p
1765234,2020/9/13 11:30,41,151,2q
2165381,2020/9/13 11:30,21,14,2r
1436878,2020/9/13 11:30,27,23,2s
1497181,2020/9/13 11:30,45,40,2t
1103918,2020/9/13 11:30,201,134,2u
1681390,2020/9/13 11:30,30,26,2v
2537728,2020/9/13 11:30,25,26,2w
1131095,2020/9/13 11:30,37,32,2x
1962095,2020/9/13 11:45,63,54,1a
2085663,2020/9/13 11:45,33,27,1b
1520297,2020/9/13 11:45,37,43,1c
1630197,2020/9/13 11:45,42,33,1d
1938053,2020/9/13 11:45,47,56,1e
2385157,2020/9/13 11:45,66,64,1f
1623922,2020/9/13 11:45,34,41,1g
2214770,2020/9/13 11:45,20,20,1h
1816009,2020/9/13 11:45,38,32,1i
1902510,2020/9/13 11:45,23,17,1j
1693180,2020/9/13 11:45,27,28,1k
2207207,2020/9/13 11:45,17,14,1l
2534478,2020/9/13 11:45,48,195,1m
2123017,2020/9/13 11:45,26,41,1n
1355472,2020/9/13 11:45,104,89,1o
2200061,2020/9/13 11:45,39,127,1p
2394121,2020/9/13 11:45,19,24,1q
2514877,2020/9/13 11:45,17,21,1r
2529065,2020/9/13 11:45,22,35,1s
1974876,2020/9/13 11:45,62,53,1t
2229275,2020/9/13 11:45,24,19,2a
1492448,2020/9/13 11:45,45,55,2b
1496769,2020/9/13 11:45,35,25,2c
1338528,2020/9/13 11:45,37,34,2d
1599748,2020/9/13 11:45,36,39,2e
1945838,2020/9/13 11:45,36,47,2f
1533213,2020/9/13 11:45,34,61,2g
2318064,2020/9/13 11:45,28,50,2h
1711902,2020/9/13 11:45,52,48,2i
2483810,2020/9/13 11:45,36,33,2j
2207200,2020/9/13 11:45,48,104,2k
1900832,2020/9/13 11:45,27,47,2l
1588942,2020/9/13 11:45,22,29,2m
1650303,2020/9/13 11:45,26,20,2n
1855122,2020/9/13 11:45,24,24,2o
1225483,2020/9/13 11:45,24,43,2p
1953318,2020/9/13 11:45,38,163,2q
1265501,2020/9/13 11:45,20,19,2r
2144036,2020/9/13 11:45,21,21,2s
1227908,2020/9/13 11:45,43,39,2t
2145308,2020/9/13 11:45,94,150,2u
2138164,2020/9/13 11:45,28,27,2v
1286584,2020/9/13 11:45,29,23,2w
1654305,2020/9/13 11:45,39,33,2x
1034951,2020/9/13 12:00,57,49,1a
1372060,2020/9/13 12:00,32,27,1b
1146542,2020/9/13 12:00,42,33,1c
2156381,2020/9/13 12:00,42,35,1d
1772884,2020/9/13 12:00,47,43,1e
1680227,2020/9/13 12:00,66,73,1f
1040181,2020/9/13 12:00,31,35,1g
1069618,2020/9/13 12:00,20,15,1h
1806497,2020/9/13 12:00,38,38,1i
1088632,2020/9/13 12:00,21,21,1j
1247802,2020/9/13 12:00,27,28,1k
2089998,2020/9/13 12:00,16,14,1l
2313865,2020/9/13 12:00,58,190,1m
1729699,2020/9/13 12:00,63,37,1n
1217865,2020/9/13 12:00,90,77,1o
1957639,2020/9/13 12:00,69,118,1p
1703003,2020/9/13 12:00,17,23,1q
1804733,2020/9/13 12:00,22,17,1r
2427975,2020/9/13 12:00,28,34,1s
1042490,2020/9/13 12:00,54,45,1t
1759080,2020/9/13 12:00,30,18,2a
1225349,2020/9/13 12:00,55,65,2b
2373484,2020/9/13 12:00,32,25,2c
2017215,2020/9/13 12:00,34,35,2d
2376173,2020/9/13 12:00,46,42,2e
1554486,2020/9/13 12:00,37,64,2f
1675120,2020/9/13 12:00,40,53,2g
1351409,2020/9/13 12:00,41,54,2h
1779505,2020/9/13 12:00,40,42,2i
2548974,2020/9/13 12:00,46,31,2j
2424743,2020/9/13 12:00,67,96,2k
2123648,2020/9/13 12:00,30,55,2l
2345731,2020/9/13 12:00,26,21,2m
1324619,2020/9/13 12:00,20,22,2n
1875598,2020/9/13 12:00,30,27,2o
1391597,2020/9/13 12:00,28,43,2p
2101838,2020/9/13 12:00,34,137,2q
2075829,2020/9/13 12:00,17,17,2r
2324829,2020/9/13 12:00,26,24,2s
1140272,2020/9/13 12:00,42,42,2t
1172875,2020/9/13 12:00,86,144,2u
1043806,2020/9/13 12:00,27,20,2v
1503833,2020/9/13 12:00,23,20,2w
1618875,2020/9/13 12:00,38,26,2x
1789416,2020/9/13 12:15,67,48,1a
1292741,2020/9/13 12:15,33,26,1b
2196447,2020/9/13 12:15,31,40,1c
2411010,2020/9/13 12:15,37,41,1d
2070888,2020/9/13 12:15,46,52,1e
2500220,2020/9/13 12:15,55,75,1f
1657162,2020/9/13 12:15,31,37,1g
1437496,2020/9/13 12:15,14,13,1h
1884816,2020/9/13 12:15,41,25,1i
1336371,2020/9/13 12:15,32,19,1j
2293872,2020/9/13 12:15,32,31,1k
1349887,2020/9/13 12:15,15,17,1l
1633271,2020/9/13 12:15,51,168,1m
1156630,2020/9/13 12:15,81,31,1n
1276052,2020/9/13 12:15,119,75,1o
1729288,2020/9/13 12:15,68,119,1p
1423005,2020/9/13 12:15,18,23,1q
2354079,2020/9/13 12:15,22,10,1r
1785912,2020/9/13 12:15,27,34,1s
1345424,2020/9/13 12:15,46,59,1t
1232596,2020/9/13 12:15,22,22,2a
1186895,2020/9/13 12:15,43,59,2b
1312929,2020/9/13 12:15,34,26,2c
1749861,2020/9/13 12:15,31,43,2d
1145219,2020/9/13 12:15,46,40,2e
1805038,2020/9/13 12:15,43,41,2f
2063885,2020/9/13 12:15,47,53,2g
1844989,2020/9/13 12:15,45,43,2h
1316608,2020/9/13 12:15,43,40,2i
1605857,2020/9/13 12:15,34,36,2j
1522466,2020/9/13 12:15,74,92,2k
1831268,2020/9/13 12:15,28,41,2l
2380454,2020/9/13 12:15,22,28,2m
1086414,2020/9/13 12:15,29,22,2n
2451777,2020/9/13 12:15,27,29,2o
2349254,2020/9/13 12:15,23,36,2p
1195940,2020/9/13 12:15,40,149,2q
1130114,2020/9/13 12:15,18,16,2r
1465673,2020/9/13 12:15,28,26,2s
1259241,2020/9/13 12:15,39,39,2t
2443315,2020/9/13 12:15,75,150,2u
2344716,2020/9/13 12:15,27,26,2v
2196538,2020/9/13 12:15,28,24,2w
2335323,2020/9/13 12:15,35,37,2x
2023629,2020/9/13 12:30,67,50,1a
2289652,2020/9/13 12:30,30,26,1b
1228591,2020/9/13 12:30,43,38,1c
1836324,2020/9/13 12:30,46,37,1d
1507773,2020/9/13 12:30,49,48,1e
2068987,2020/9/13 12:30,64,71,1f
1853761,2020/9/13 12:30,33,40,1g
1211097,2020/9/13 12:30,17,17,1h
2039046,2020/9/13 12:30,51,29,1i
1898721,2020/9/13 12:30,30,19,1j
1380323,2020/9/13 12:30,29,27,1k
1636050,2020/9/13 12:30,20,14,1l
1791198,2020/9/13 12:30,60,194,1m
2491760,2020/9/13 12:30,47,73,1n
1985762,2020/9/13 12:30,103,72,1o
2297926,2020/9/13 12:30,68,117,1p
1651648,2020/9/13 12:30,15,26,1q
2051225,2020/9/13 12:30,14,21,1r
1117733,2020/9/13 12:30,28,36,1s
2094869,2020/9/13 12:30,47,52,1t
1378426,2020/9/13 12:30,24,20,2a
2233773,2020/9/13 12:30,46,60,2b
1962905,2020/9/13 12:30,35,20,2c
2443715,2020/9/13 12:30,36,35,2d
1531039,2020/9/13 12:30,45,35,2e
1098071,2020/9/13 12:30,40,62,2f
1438893,2020/9/13 12:30,32,47,2g
2490219,2020/9/13 12:30,47,49,2h
1900726,2020/9/13 12:30,42,49,2i
2492816,2020/9/13 12:30,35,41,2j
1414072,2020/9/13 12:30,64,92,2k
2170046,2020/9/13 12:30,29,42,2l
2369662,2020/9/13 12:30,24,26,2m
1543102,2020/9/13 12:30,27,27,2n
1891243,2020/9/13 12:30,26,32,2o
2050548,2020/9/13 12:30,24,36,2p
1883812,2020/9/13 12:30,51,128,2q
1851898,2020/9/13 12:30,20,18,2r
1951678,2020/9/13 12:30,29,24,2s
1578741,2020/9/13 12:30,47,45,2t
1230230,2020/9/13 12:30,141,132,2u
1842935,2020/9/13 12:30,25,26,2v
1094925,2020/9/13 12:30,26,23,2w
2140957,2020/9/13 12:30,41,29,2x
1744972,2020/9/13 12:45,59,56,1a
1329152,2020/9/13 12:45,41,22,1b
1893865,2020/9/13 12:45,37,37,1c
1224180,2020/9/13 12:45,43,36,1d
1323429,2020/9/13 12:45,42,53,1e
1753617,2020/9/13 12:45,59,81,1f
1862455,2020/9/13 12:45,34,38,1g
1482720,2020/9/13 12:45,13,15,1h
2526910,2020/9/13 12:45,48,31,1i
1617848,2020/9/13 12:45,23,21,1j
1619387,2020/9/13 12:45,26,24,1k
1731465,2020/9/13 12:45,14,20,1l
1205754,2020/9/13 12:45,61,175,1m
1458149,2020/9/13 12:45,52,26,1n
1170564,2020/9/13 12:45,101,69,1o
1999788,2020/9/13 12:45,79,107,1p
1779654,2020/9/13 12:45,19,22,1q
1278563,2020/9/13 12:45,18,19,1r
1293980,2020/9/13 12:45,28,36,1s
1897668,2020/9/13 12:45,48,55,1t
1481845,2020/9/13 12:45,29,25,2a
2487026,2020/9/13 12:45,46,44,2b
1449175,2020/9/13 12:45,40,26,2c
2526788,2020/9/13 12:45,31,38,2d
1773268,2020/9/13 12:45,37,42,2e
2053522,2020/9/13 12:45,44,47,2f
1675830,2020/9/13 12:45,40,43,2g
2026903,2020/9/13 12:45,44,50,2h
1587193,2020/9/13 12:45,51,53,2i
1097554,2020/9/13 12:45,37,39,2j
2051297,2020/9/13 12:45,75,66,2k
1238027,2020/9/13 12:45,26,41,2l
1625726,2020/9/13 12:45,20,28,2m
1543780,2020/9/13 12:45,22,20,2n
2540890,2020/9/13 12:45,31,30,2o
1238427,2020/9/13 12:45,24,40,2p
1078226,2020/9/13 12:45,51,126,2q
2111430,2020/9/13 12:45,16,18,2r
1737076,2020/9/13 12:45,28,22,2s
1390165,2020/9/13 12:45,37,38,2t
1498909,2020/9/13 12:45,119,105,2u
1989775,2020/9/13 12:45,26,25,2v
1901118,2020/9/13 12:45,28,28,2w
1558961,2020/9/13 12:45,40,37,2x
1517404,2020/9/13 13:00,65,56,1a
1573745,2020/9/13 13:00,32,32,1b
1990374,2020/9/13 13:00,40,38,1c
1496482,2020/9/13 13:00,45,32,1d
2474897,2020/9/13 13:00,45,51,1e
1648046,2020/9/13 13:00,53,76,1f
1825695,2020/9/13 13:00,37,31,1g
2305392,2020/9/13 13:00,15,14,1h
1039084,2020/9/13 13:00,37,30,1i
1799477,2020/9/13 13:00,30,19,1j
1511886,2020/9/13 13:00,29,21,1k
1366242,2020/9/13 13:00,13,15,1l
1998776,2020/9/13 13:00,68,153,1m
1232295,2020/9/13 13:00,42,52,1n
1158853,2020/9/13 13:00,130,85,1o
1662124,2020/9/13 13:00,90,106,1p
1476507,2020/9/13 13:00,18,21,1q
1358588,2020/9/13 13:00,18,23,1r
2066282,2020/9/13 13:00,34,39,1s
2493383,2020/9/13 13:00,47,59,1t
1208264,2020/9/13 13:00,25,24,2a
1373452,2020/9/13 13:00,57,49,2b
2302515,2020/9/13 13:00,43,24,2c
2218694,2020/9/13 13:00,37,31,2d
1853398,2020/9/13 13:00,45,40,2e
1323545,2020/9/13 13:00,45,57,2f
1556950,2020/9/13 13:00,36,41,2g
1218908,2020/9/13 13:00,46,48,2h
1824095,2020/9/13 13:00,47,48,2i
1421300,2020/9/13 13:00,33,42,2j
2519737,2020/9/13 13:00,82,80,2k
2494611,2020/9/13 13:00,31,47,2l
2281592,2020/9/13 13:00,26,26,2m
1240048,2020/9/13 13:00,25,23,2n
1524718,2020/9/13 13:00,28,25,2o
1935641,2020/9/13 13:00,40,38,2p
1793526,2020/9/13 13:00,55,126,2q
2247126,2020/9/13 13:00,17,20,2r
1347945,2020/9/13 13:00,23,22,2s
1206497,2020/9/13 13:00,50,26,2t
1374539,2020/9/13 13:00,212,139,2u
1732968,2020/9/13 13:00,32,23,2v
1742480,2020/9/13 13:00,31,22,2w
1286649,2020/9/13 13:00,30,33,2x
1647332,2020/9/13 13:15,65,57,1a
2501855,2020/9/13 13:15,28,28,1b
1389468,2020/9/13 13:15,40,32,1c
2548511,2020/9/13 13:15,45,37,1d
1974242,2020/9/13 13:15,42,54,1e
2241919,2020/9/13 13:15,67,77,1f
1463259,2020/9/13 13:15,45,35,1g
1632913,2020/9/13 13:15,14,16,1h
2393917,2020/9/13 13:15,50,29,1i
1083725,2020/9/13 13:15,27,26,1j
1326174,2020/9/13 13:15,32,22,1k
1972067,2020/9/13 13:15,11,13,1l
2117643,2020/9/13 13:15,83,160,1m
